Cell_name,Labels,Paths,PathLength,Section_eucli_dist,AvgSecDiam,StdSecDiam,Num_Branchs,Connect_angle,Extremes
Pur_P19,soma,"[0, 'soma']",0.0,0.0,14.713188567692995,6.4549473949697305,1,,0
Pur_P19,dendA1_0,"[[0, 1], ['soma', 'dendA1_0']]",55.09644055940162,25.739004995681654,3.164817351216663,0.6444869310406383,2,"[54.70401541792916, 66.91525465535716]",0
Pur_P19,dendA1_00,"[[0, 1, 2], ['soma', 'dendA1_0', 'dendA1_00']]",65.03928081225699,32.47773540511066,3.9131390734119105,0.43590859310941943,2,"[70.22901129663269, 17.202222759898547]",0
Pur_P19,dendA1_000,"[[0, 1, 2, 3], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000']]",90.51085745423555,24.669211454402927,1.7738785601033804,0.2555108456615741,2,"[23.126574126688535, 47.460506008464414]",0
Pur_P19,dendA1_0000,"[[0, 1, 2, 3, 4], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000']]",92.65087909968184,24.0937784447093,1.5,0.0,2,"[68.59409524131244, 10.31157856797918]",0
Pur_P19,dendA1_00000,"[[0, 1, 2, 3, 4, 5], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00000']]",96.39490904810052,20.4144383932353,0.6000000238418579,0.0,0,,1
Pur_P19,dendA1_00001,"[[0, 1, 2, 3, 4, 6], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001']]",97.52538170936978,23.659304501355134,1.5709460969679756,0.0,2,"[5.423712823657938, 73.43378453320796]",0
Pur_P19,dendA1_000010,"[[0, 1, 2, 3, 4, 6, 7], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000010']]",99.12328689452904,23.696003283776754,1.5,0.0,2,"[79.46641404535353, 14.209570205909172]",0
Pur_P19,dendA1_0000100,"[[0, 1, 2, 3, 4, 6, 7, 8], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000010', 'dendA1_0000100']]",103.05042914323536,20.312826416012744,0.8999999761581421,0.0,0,,1
Pur_P19,dendA1_0000101,"[[0, 1, 2, 3, 4, 6, 7, 9], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000010', 'dendA1_0000101']]",103.94570447730048,23.618544057020394,1.5,0.0,2,"[67.99053814999866, 85.18406369968079]",0
Pur_P19,dendA1_00001010,"[[0, 1, 2, 3, 4, 6, 7, 9, 10], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000010', 'dendA1_0000101', 'dendA1_00001010']]",118.3004505937624,15.744577330848626,1.5733630336695275,0.16237231512240685,0,,1
Pur_P19,dendA1_00001011,"[[0, 1, 2, 3, 4, 6, 7, 9, 11], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000010', 'dendA1_0000101', 'dendA1_00001011']]",111.42349112617683,29.23431302935153,1.832967027088035,0.03296707477175065,0,,1
Pur_P19,dendA1_000011,"[[0, 1, 2, 3, 4, 6, 12], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000011']]",112.4516176331714,36.66771504900433,1.8018495786925708,0.07840051644459811,2,"[69.61161951816577, 62.889892950334456]",0
Pur_P19,dendA1_0000110,"[[0, 1, 2, 3, 4, 6, 12, 13], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000011', 'dendA1_0000110']]",118.11626685921424,39.32160487914319,1.7999999523162842,0.0,2,"[71.71787225901441, 20.863412628838123]",0
Pur_P19,dendA1_00001100,"[[0, 1, 2, 3, 4, 6, 12, 13, 14], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000011', 'dendA1_0000110', 'dendA1_00001100']]",130.61740233704188,45.189098561297456,1.7346738654481446,0.014003735681762941,0,,1
Pur_P19,dendA1_00001101,"[[0, 1, 2, 3, 4, 6, 12, 13, 15], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000011', 'dendA1_0000110', 'dendA1_00001101']]",139.02187301408776,58.64539667976761,1.6857750085285437,0.1848760147107616,0,,1
Pur_P19,dendA1_0000111,"[[0, 1, 2, 3, 4, 6, 12, 16], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0000', 'dendA1_00001', 'dendA1_000011', 'dendA1_0000111']]",117.99323722381207,41.06232505320265,1.799999952316284,0.0,0,,1
Pur_P19,dendA1_0001,"[[0, 1, 2, 3, 17], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_000', 'dendA1_0001']]",112.214991090623,41.38863971942179,1.5631496492852646,0.39442362545107157,0,,1
Pur_P19,dendA1_001,"[[0, 1, 2, 18], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_001']]",71.16237397009438,38.12893117141464,4.451274462007735,0.003428061416681061,2,"[67.72835453828884, 35.24990612224887]",0
Pur_P19,dendA1_0010,"[[0, 1, 2, 18, 19], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_001', 'dendA1_0010']]",83.21312465971582,44.18773800321849,3.2627291040484634,0.4083588688020612,2,"[84.20179172085733, 69.52028704426432]",0
Pur_P19,dendA1_00100,"[[0, 1, 2, 18, 19, 20], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_001', 'dendA1_0010', 'dendA1_00100']]",88.3004945726521,40.629949418528675,1.580283962220625,0.0,2,"[51.22672136664228, 53.28796384117594]",0
Pur_P19,dendA1_001000,"[[0, 1, 2, 18, 19, 20, 21], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_001', 'dendA1_0010', 'dendA1_00100', 'dendA1_001000']]",95.17262655094514,36.849123140603844,0.6223076815233091,0.0223076576814511,2,"[106.54065654302455, 24.385211351971183]",0
Pur_P19,dendA1_0010000,"[[0, 1, 2, 18, 19, 20, 21, 22], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_001', 'dendA1_0010', 'dendA1_00100', 'dendA1_001000', 'dendA1_0010000']]",98.93582357038397,34.273179028308476,0.3000000119209289,0.0,0,,1
Pur_P19,dendA1_0010001,"[[0, 1, 2, 18, 19, 20, 21, 23], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_001', 'dendA1_0010', 'dendA1_00100', 'dendA1_001000', 'dendA1_0010001']]",96.64710996288733,36.37716501503936,0.8999999761581421,0.0,2,"[44.285170203186745, 51.07438994878483]",0
Pur_P19,dendA1_00100010,"[[0, 1, 2, 18, 19, 20, 21, 23, 24], ['soma', 'dendA1_0', 'dendA1_00', 'dendA1_001', 'dendA1_0010', 'dendA1_00100', 'dendA1_001000', 'dendA1_0010001', 'dendA1_00100010']]",117.87870063070505,18.300548730304836,1.178441527439609,0.3012652686405815,0,,1
